Formatted Date,Summary,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2006-12-28 08:00:00.000 +0100,Foggy,-5.605555556,-5.605555556,0.98,3.22,150,0.161,1032.82
2006-12-28 16:00:00.000 +0100,Foggy,-2.811111111,-6.294444444,1,8.8228,216,0.8533,1029.25
2006-12-29 00:00:00.000 +0100,Foggy,-4.305555556,-4.305555556,0.96,3.3005,220,0.322,1027.06
2006-12-29 08:00:00.000 +0100,Overcast,-2.15,-5.294444444,0.99,8.1627,253,3.4937,1028.51
2006-12-29 16:00:00.000 +0100,Clear,0.15,0.15,0.86,4.5724,24,5.6833,1032.61
2006-12-03 08:00:00.000 +0100,Foggy,-2.061111111,-2.061111111,1,3.6386,145,0.0322,1026.67
2006-12-03 16:00:00.000 +0100,Foggy,3.166666667,0.961111111,0.98,8.1305,120,0.8533,1022.71
2006-12-30 00:00:00.000 +0100,Foggy,-3.35,-5.877777778,0.96,6.0536,181,2.9785,1036.9
2006-12-30 08:00:00.000 +0100,Foggy,-3.838888889,-3.838888889,0.92,3.1556,194,1.8837,1038.67
2006-12-30 16:00:00.000 +0100,Clear,0.655555556,-1.522222222,0.82,6.7298,128,4.8944,1037.86
2006-12-31 00:00:00.000 +0100,Clear,-3.355555556,-7.538888889,0.88,10.8353,129,5.9731,1036.82
2006-12-31 08:00:00.000 +0100,Clear,-3.888888889,-7.566666667,0.93,8.8067,158,4.3631,1035.42
2006-12-31 16:00:00.000 +0100,Foggy,0.327777778,-2.233333333,0.91,7.6958,202,1.8515,1035.75
2006-12-04 00:00:00.000 +0100,Overcast,4.555555556,0.866666667,0.85,17.388,150,11.6725,1019.13
2006-12-04 08:00:00.000 +0100,Mostly Cloudy,6.183333333,3.588888889,0.79,12.6546,159,6.9391,1016.03
2006-12-04 16:00:00.000 +0100,Overcast,10.78888889,10.78888889,0.81,9.0965,213,7.6958,1014.13
2006-12-05 00:00:00.000 +0100,Overcast,7.122222222,7.122222222,0.92,2.576,50,5.9248,1015.59
2006-12-05 08:00:00.000 +0100,Foggy,7.127777778,7.127777778,1,4.2504,328,1.6583,1017.93
2006-12-05 16:00:00.000 +0100,Clear,8.022222222,6.333333333,0.95,9.7566,169,4.0894,1019.05
2006-12-06 00:00:00.000 +0100,Foggy,4.883333333,2.327777778,1,11.0124,149,0.6279,1019.46
2006-12-06 08:00:00.000 +0100,Foggy,4.933333333,0.972222222,1,20.2377,130,2.4633,1017.74
2006-12-06 16:00:00.000 +0100,Partly Cloudy,11.34444444,11.34444444,0.79,13.846,149,9.9015,1015.17
2006-12-07 00:00:00.000 +0100,Clear,6.577777778,3.866666667,0.87,13.9587,159,9.7566,1016.47
2006-12-07 08:00:00.000 +0100,Clear,4.822222222,3.955555556,0.93,4.8461,172,7.7763,1018.61
2006-12-07 16:00:00.000 +0100,Clear,11.32222222,11.32222222,0.77,9.2575,126,8.5491,1016.82
2006-12-08 00:00:00.000 +0100,Partly Cloudy,5.088888889,2.483333333,0.93,11.4471,149,7.7763,1017.16
2006-12-08 08:00:00.000 +0100,Clear,4.972222222,2.1,0.93,12.7834,140,6.8586,1016.86
2006-12-08 16:00:00.000 +0100,Mostly Cloudy,12.35,12.35,0.78,11.0124,141,8.3398,1015.5
2006-12-09 00:00:00.000 +0100,Partly Cloudy,7.244444444,4.655555556,0.86,14.1358,149,7.8246,1014.93
2006-12-09 08:00:00.000 +0100,Partly Cloudy,7.083333333,3.694444444,0.8,20.125,149,9.7566,1014.92
2006-12-09 16:00:00.000 +0100,Partly Cloudy,11.45555556,11.45555556,0.69,15.3594,132,9.982,1013.78
2006-02-01 00:00:00.000 +0100,Overcast,-2.144444444,-6.2,0.86,11.27,320,4.83,1025.18
2006-02-01 08:00:00.000 +0100,Foggy,-2.472222222,-2.472222222,0.88,1.7227,217,2.9624,1026.03
2006-02-01 16:00:00.000 +0100,Clear,-1.022222222,-3.894444444,0.82,7.9212,219,4.7656,1024.22
2006-02-10 00:00:00.000 +0100,Foggy,-2.783333333,-5.338888889,0.96,6.3112,160,0.161,1009.46
2006-02-10 08:00:00.000 +0100,Foggy,-2.688888889,-5.644444444,1,7.3577,162,0.322,1011.01
2006-02-10 16:00:00.000 +0100,Foggy,0.483333333,0.483333333,0.97,3.6064,343,1.1592,1012.52
2006-02-11 00:00:00.000 +0100,Foggy,-1.5,-3.816666667,1,6.1985,204,0.4025,1014.9
2006-02-11 08:00:00.000 +0100,Foggy,-1.038888889,-3.933333333,0.99,7.9695,274,1.9159,1016.95
2006-02-11 16:00:00.000 +0100,Clear,0.988888889,-2.716666667,0.79,12.6385,323,7.728,1020.17
2006-02-12 00:00:00.000 +0100,Clear,-4.261111111,-7.188888889,0.91,6.6332,310,9.7083,1022.67
2006-02-12 08:00:00.000 +0100,Clear,-2.822222222,-7.394444444,0.85,12.8156,270,6.2951,1023.95
2006-02-12 16:00:00.000 +0100,Overcast,1.216666667,-3.827777778,0.69,21.0105,300,11.0285,1022.12
2006-02-13 00:00:00.000 +0100,Partly Cloudy,-2.783333333,-6.944444444,0.78,11.1734,309,15.8263,1022.77
2006-02-13 08:00:00.000 +0100,Mostly Cloudy,-2.783333333,-6.544444444,0.85,9.7405,310,9.7566,1022.97
2006-02-13 16:00:00.000 +0100,Partly Cloudy,0.255555556,-2.605555556,0.62,8.6135,25,11.4471,1022.99
2006-02-14 00:00:00.000 +0100,Mostly Cloudy,-3.711111111,-3.711111111,0.88,3.5581,228,6.118,1024.12
2006-02-14 08:00:00.000 +0100,Mostly Cloudy,-2.177777778,-2.177777778,0.95,4.2665,189,3.5259,1023.23
2006-02-14 16:00:00.000 +0100,Overcast,0.244444444,-2.222222222,0.8,7.3577,49,10.4489,1023.81
2006-02-15 00:00:00.000 +0100,Mostly Cloudy,-2.244444444,-2.244444444,0.92,3.3488,152,3.9606,1024.64
2006-02-15 08:00:00.000 +0100,Foggy,-4.866666667,-8.422222222,0.92,7.9695,131,0.161,1023.38
2006-02-15 16:00:00.000 +0100,Mostly Cloudy,0.244444444,-3.983333333,0.9,14.3934,139,4.0572,1018.44
2006-02-16 00:00:00.000 +0100,Overcast,0.022222222,-4.766666667,0.86,17.2431,149,5.8765,1012.13
2006-02-16 08:00:00.000 +0100,Foggy,1.183333333,-3.744444444,0.92,20.0767,160,2.9785,1004.82
2006-02-16 16:00:00.000 +0100,Foggy,3.033333333,-1.872222222,0.95,23.8924,161,2.4472,999.53
2006-02-17 00:00:00.000 +0100,Foggy,2.861111111,-0.016666667,0.96,10.5777,190,2.9302,1000.5
2006-02-17 08:00:00.000 +0100,Overcast,3.811111111,0.016666667,1,16.8728,159,3.4293,1000.07
2006-02-17 16:00:00.000 +0100,Partly Cloudy,5.35,0.544444444,0.85,29.8333,297,11.0768,1001.27
2006-02-18 00:00:00.000 +0100,Mostly Cloudy,0.666666667,-1.4,0.96,6.4239,154,15.6492,1007.58
2006-02-18 08:00:00.000 +0100,Partly Cloudy,2.755555556,-1.127777778,0.96,15.778,189,9.7083,1011.37
2006-02-18 16:00:00.000 +0100,Partly Cloudy,11.23333333,11.23333333,0.65,12.9444,171,10.3523,1010.63
2006-02-19 00:00:00.000 +0100,Partly Cloudy,2.683333333,0.977777778,0.83,6.279,149,15.6492,1011.08
2006-02-19 08:00:00.000 +0100,Partly Cloudy,5.116666667,2.027777778,0.82,14.2646,214,11.2056,1011.82
2006-02-19 16:00:00.000 +0100,Partly Cloudy,12.74444444,12.74444444,0.62,15.9551,191,11.3988,1012.22
2006-02-02 00:00:00.000 +0100,Overcast,-2.383333333,-4.933333333,0.88,6.44,240,3.864,1023.5
2006-02-02 08:00:00.000 +0100,Foggy,-2.938888889,-4.938888889,0.92,5.0554,273,1.2558,1020.95
2006-02-02 16:00:00.000 +0100,Foggy,-3.75,-3.75,0.92,4.508,298,3.1556,1019.23
2006-02-20 00:00:00.000 +0100,Clear,4.561111111,1.366666667,0.82,14.1358,141,15.8263,1011.98
2006-02-20 08:00:00.000 +0100,Mostly Cloudy,3.888888889,0.272222222,0.88,15.778,150,9.982,1011.57
2006-02-20 16:00:00.000 +0100,Partly Cloudy,14.08333333,14.08333333,0.63,15.5365,168,10.4006,1009.93
2006-02-21 00:00:00.000 +0100,Mostly Cloudy,5.622222222,4.25,0.89,6.6493,186,15.7297,1011.13
2006-02-21 08:00:00.000 +0100,Mostly Cloudy,4.883333333,2.038888889,0.87,12.5258,141,9.6117,1013.77
2006-02-21 16:00:00.000 +0100,Overcast,10.08333333,10.08333333,0.82,9.4024,145,11.0285,1013.29
2006-02-22 00:00:00.000 +0100,Overcast,6.061111111,3.822222222,0.93,10.5938,20,5.8443,1014.25
2006-02-22 08:00:00.000 +0100,Foggy,4.927777778,3.977777778,0.99,5.1198,283,1.8998,1017.52
2006-02-22 16:00:00.000 +0100,Overcast,6.283333333,3.605555556,0.76,13.2986,310,10.4972,1018.75
2006-02-23 00:00:00.000 +0100,Mostly Cloudy,0.644444444,-1.494444444,0.85,6.601,264,14.812,1021.32
2006-02-23 08:00:00.000 +0100,Clear,0.027777778,0.027777778,0.86,4.3148,308,7.9051,1021.82
2006-02-23 16:00:00.000 +0100,Overcast,3.361111111,0.05,0.86,13.2342,24,6.7781,1020.53
2006-02-24 00:00:00.000 +0100,Overcast,1.105555556,-3.944444444,0.92,20.8656,30,6.118,1018.8
2006-02-24 08:00:00.000 +0100,Overcast,2.222222222,-2.688888889,0.84,22.0892,32,11.2056,1015.8
2006-02-24 16:00:00.000 +0100,Overcast,5.916666667,2.8,0.87,15.617,41,11.0768,1013.31
2006-02-25 00:00:00.000 +0100,Overcast,3.261111111,-0.944444444,0.91,18.7887,53,10.0464,1013.55
2006-02-25 08:00:00.000 +0100,Overcast,2.105555556,2.105555556,0.92,2.737,327,7.0357,1012.95
2006-02-26 00:00:00.000 +0100,Overcast,0.577777778,0.577777778,0.96,3.0429,150,3.8801,1011.22
2006-02-26 08:00:00.000 +0100,Mostly Cloudy,1.066666667,-2.327777778,0.92,11.27,160,7.7763,1009.33
2006-02-26 16:00:00.000 +0100,Overcast,2.138888889,-1.066666667,0.86,11.4149,296,5.9731,1008.59
2006-02-27 00:00:00.000 +0100,Overcast,-1.738888889,-6.95,0.85,17.2109,271,4.3631,1011.24
2006-02-27 08:00:00.000 +0100,Mostly Cloudy,-2.827777778,-8.866666667,0.72,20.4953,300,9.9015,1013.54
2006-02-27 16:00:00.000 +0100,Mostly Cloudy,0.072222222,-4.122222222,0.67,14.0392,330,11.0768,1015.99
2006-02-28 08:00:00.000 +0100,Overcast,-3.961111111,-9.388888889,0.79,15.5043,40,9.7566,1013.89
2006-02-28 16:00:00.000 +0100,Overcast,-2.777777778,-7.9,0.72,15.4238,36,10.0625,1008.91
2006-02-03 00:00:00.000 +0100,Overcast,-4.861111111,-7.655555556,0.92,6.1341,281,3.4937,1020.33
2006-02-03 08:00:00.000 +0100,Overcast,-3.861111111,-3.861111111,0.79,2.9624,192,4.4597,1019.73
2006-02-03 16:00:00.000 +0100,Mostly Cloudy,-2.788888889,-2.788888889,0.73,2.0608,236,5.6833,1018.55
2006-02-04 00:00:00.000 +0100,Overcast,-3.4,-6.188888889,0.81,6.6332,3,5.9731,1020.25
2006-02-04 08:00:00.000 +0100,Overcast,-3.933333333,-7.805555556,0.78,9.3863,310,3.5581,1021.57
2006-02-04 16:00:00.000 +0100,Overcast,-2.922222222,-6.538888889,0.73,9.177,292,3.9123,1022.34
2006-02-05 00:00:00.000 +0100,Foggy,-3.888888889,-6.7,0.92,6.5044,306,3.1073,1025.73
2006-02-05 08:00:00.000 +0100,Foggy,-6.072222222,-8.677777778,1,5.4096,54,2.0286,1028.47
2006-02-05 16:00:00.000 +0100,Clear,-2.683333333,-9.183333333,0.48,23.8763,19,10.3523,1027.4
2006-02-06 00:00:00.000 +0100,Partly Cloudy,-8.772222222,-14.02777778,0.76,10.7709,2,15.8263,1027.09
2006-02-06 08:00:00.000 +0100,Partly Cloudy,-8.75,-15.35555556,0.77,15.7458,21,9.982,1027.17
2006-02-06 16:00:00.000 +0100,Clear,-2.744444444,-9.105555556,0.45,22.7493,17,10.5777,1025.94
2006-02-07 00:00:00.000 +0100,Clear,-11.08333333,-14.75555556,0.8,6.0214,331,15.7297,1028.77
2006-02-07 08:00:00.000 +0100,Clear,-10.17222222,-10.17222222,0.81,3.6547,192,7.8246,1026.01
2006-02-07 16:00:00.000 +0100,Mostly Cloudy,-2.072222222,-7.777777778,0.44,19.6259,213,9.9015,1020.49
2006-02-08 00:00:00.000 +0100,Overcast,-4.333333333,-10.68333333,0.83,19.9962,191,3.9123,1015.95
2006-02-08 08:00:00.000 +0100,Overcast,-2.733333333,-5.833333333,0.92,7.7441,190,4.9427,1012.9
2006-02-08 16:00:00.000 +0100,Foggy,0.094444444,-3.238888889,0.91,10.2235,171,2.0769,1009.97
2006-02-09 00:00:00.000 +0100,Overcast,-1.577777778,-5.438888889,0.82,10.9802,148,15.3755,1007.29
2006-02-09 08:00:00.000 +0100,Foggy,-2.133333333,-5.922222222,1,10.2718,349,1.61,1005.69
2006-02-09 16:00:00.000 +0100,Partly Cloudy,0.377777778,-2.85,0.91,10.0142,282,3.6225,1007.44
2006-01-01 00:00:00.000 +0100,Partly Cloudy,0.577777778,-4.05,0.89,17.1143,140,9.982,1016.66
2006-01-01 08:00:00.000 +0100,Mostly Cloudy,2.2,-2.85,0.8,23.1679,140,11.2056,1013.19
2006-01-01 16:00:00.000 +0100,Mostly Cloudy,5.972222222,2.388888889,0.81,19.32,148,11.3183,1010.22
2006-01-10 00:00:00.000 +0100,Mostly Cloudy,-1.205555556,-1.205555556,0.85,3.0751,310,9.982,1033.17
2006-01-10 08:00:00.000 +0100,Mostly Cloudy,-1.177777778,-1.177777778,0.88,3.0751,310,5.0393,1033.36
2006-01-10 16:00:00.000 +0100,Partly Cloudy,1.338888889,1.338888889,0.68,4.4597,288,9.982,1032.04
2006-01-11 00:00:00.000 +0100,Partly Cloudy,-2.888888889,-2.888888889,0.92,3.3166,279,4.0733,1032.65
2006-01-11 08:00:00.000 +0100,Mostly Cloudy,-2.494444444,-2.494444444,0.96,4.5724,204,3.9284,1032.33
2006-01-11 16:00:00.000 +0100,Mostly Cloudy,0.161111111,-1.455555556,0.85,5.1359,182,4.0733,1031.97
2006-01-12 00:00:00.000 +0100,Mostly Cloudy,-1.572222222,-1.572222222,0.96,3.1717,152,3.9606,1033.01
2006-01-12 08:00:00.000 +0100,Mostly Cloudy,-1.061111111,-1.061111111,0.88,3.22,150,5.8765,1034.52
2006-01-12 16:00:00.000 +0100,Clear,0.188888889,0.188888889,0.84,4.1055,185,5.0876,1035.1
2006-01-13 00:00:00.000 +0100,Foggy,-0.577777778,-0.577777778,0.92,3.2844,8,2.9463,1037.15
2006-01-13 08:00:00.000 +0100,Foggy,-1.105555556,-3.9,0.92,7.6475,320,1.5617,1038.16
2006-01-13 16:00:00.000 +0100,Foggy,0.138888889,-2.55,0.89,7.9856,337,2.3345,1037.49
2006-01-14 00:00:00.000 +0100,Foggy,-0.116666667,-2.388888889,0.92,6.6332,318,2.9463,1036.66
2006-01-14 08:00:00.000 +0100,Mostly Cloudy,-0.144444444,-3.261111111,0.86,9.2414,58,4.3148,1036.86
2006-01-14 16:00:00.000 +0100,Mostly Cloudy,-0.122222222,-2.672222222,0.82,7.4221,98,7.5509,1037.03
2006-01-15 00:00:00.000 +0100,Clear,-4.327777778,-7.322222222,0.96,6.7781,49,4.025,1037.94
2006-01-15 08:00:00.000 +0100,Mostly Cloudy,-2.822222222,-2.822222222,0.92,4.7012,60,4.3953,1038.04
2006-01-15 16:00:00.000 +0100,Mostly Cloudy,-2.122222222,-5.922222222,0.8,10.3201,56,9.8693,1035.91
2006-01-16 00:00:00.000 +0100,Overcast,-3.288888889,-5.683333333,0.85,5.7799,50,9.9015,1034.44
2006-01-16 08:00:00.000 +0100,Overcast,-3.794444444,-3.794444444,0.83,2.898,245,11.0768,1032.74
2006-01-16 16:00:00.000 +0100,Overcast,-3.744444444,-3.744444444,0.83,1.6905,228,10.8836,1031
2006-01-17 00:00:00.000 +0100,Overcast,-4.327777778,-4.327777778,0.87,3.542,183,7.9695,1029.39
2006-01-17 08:00:00.000 +0100,Overcast,-4.905555556,-9.566666667,0.91,11.3988,133,3.5259,1028.07
2006-01-17 16:00:00.000 +0100,Overcast,-3.705555556,-9.094444444,0.92,15.6492,136,4.3309,1023.6
2006-01-18 00:00:00.000 +0100,Overcast,-2.222222222,-7.566666667,0.88,17.2431,140,4.3953,1016.09
2006-01-18 08:00:00.000 +0100,Overcast,2.316666667,-1.122222222,0.92,12.719,173,3.9767,1007.22
2006-01-18 16:00:00.000 +0100,Overcast,2.905555556,1.594444444,0.95,5.313,276,4.4758,1005.16
2006-01-19 00:00:00.000 +0100,Clear,0.694444444,-2.855555556,0.91,11.6242,244,10.0464,1008.43
2006-01-19 08:00:00.000 +0100,Partly Cloudy,-0.05,-6.355555556,0.82,28.5292,320,11.0446,1015.03
2006-01-19 16:00:00.000 +0100,Mostly Cloudy,-0.138888889,-3.722222222,0.69,11.0124,313,11.0285,1023.15
2006-01-02 00:00:00.000 +0100,Overcast,5.422222222,2.494444444,0.86,13.6689,157,15.6492,1009.6
2006-01-02 08:00:00.000 +0100,Overcast,5.927777778,1.711111111,0.77,25.1482,138,11.1251,1007.94
2006-01-02 16:00:00.000 +0100,Overcast,6.538888889,4.1,0.9,12.2199,155,5.2164,1010.07
2006-01-20 00:00:00.000 +0100,Clear,-5.444444444,-8.616666667,0.84,6.7781,281,11.8979,1027.55
2006-01-20 08:00:00.000 +0100,Overcast,-3.794444444,-3.794444444,0.84,1.1914,54,8.05,1028.83
2006-01-20 16:00:00.000 +0100,Mostly Cloudy,-0.816666667,-4.444444444,0.87,10.6743,131,8.9355,1026.57
2006-01-21 00:00:00.000 +0100,Mostly Cloudy,-1.111111111,-4.905555556,0.86,11.0768,129,14.7315,1023.01
2006-01-21 08:00:00.000 +0100,Clear,-2.15,-5.761111111,0.96,9.66,213,4.9105,1020.05
2006-01-21 16:00:00.000 +0100,Partly Cloudy,3.35,3.35,0.73,2.3345,198,10.5938,1020.52
2006-01-22 00:00:00.000 +0100,Overcast,0.566666667,0.566666667,0.92,3.8157,234,11.8013,1020.35
2006-01-22 08:00:00.000 +0100,Mostly Cloudy,1.088888889,-1.461111111,0.92,8.0661,292,10.948,1021.98
2006-01-22 16:00:00.000 +0100,Overcast,-4.416666667,-11.9,0.75,27.4666,29,10.5455,1025.46
2006-01-23 00:00:00.000 +0100,Breezy and Overcast,-11.53333333,-21.71666667,0.65,31.5721,12,15.8746,1031.31
2006-01-23 08:00:00.000 +0100,Partly Cloudy,-12.71111111,-21.77777778,0.48,22.6044,20,11.27,1036.59
2006-01-23 16:00:00.000 +0100,Overcast,-10.04444444,-16,0.72,12.1716,14,11.0285,1040.27
2006-01-24 00:00:00.000 +0100,Partly Cloudy,-11.23333333,-17.07777778,0.76,11.0607,1,15.8263,1042.89
2006-01-24 08:00:00.000 +0100,Clear,-12.88888889,-16.29444444,0.83,5.152,51,9.982,1044.62
2006-01-24 16:00:00.000 +0100,Partly Cloudy,-7.805555556,-11.47222222,0.69,7.0196,199,9.982,1043.73
2006-01-25 00:00:00.000 +0100,Clear,-12.42222222,-12.42222222,0.87,3.22,350,9.8532,1041.46
2006-01-25 08:00:00.000 +0100,Clear,-12.49444444,-12.49444444,0.87,3.22,110,3.4615,1037.44
2006-01-25 16:00:00.000 +0100,Partly Cloudy,-6.938888889,-10.65,0.66,7.4543,154,11.0285,1030.96
2006-01-26 00:00:00.000 +0100,Clear,-10.18333333,-15.71111111,0.84,10.7387,110,9.8049,1028.13
2006-01-26 08:00:00.000 +0100,Partly Cloudy,-10.20555556,-14.7,0.74,7.9856,107,9.6761,1027.34
2006-01-26 16:00:00.000 +0100,Partly Cloudy,-3.877777778,-8.194444444,0.56,10.948,87,9.9015,1027.48
2006-01-27 00:00:00.000 +0100,Partly Cloudy,-9.627777778,-13.18333333,0.84,6.2146,68,15.5526,1030.67
2006-01-27 08:00:00.000 +0100,Clear,-11.25,-11.25,0.87,3.1073,91,3.5259,1032.52
2006-01-27 16:00:00.000 +0100,Mostly Cloudy,-2.122222222,-4.177777778,0.54,5.4096,120,9.9015,1030.82
2006-01-28 00:00:00.000 +0100,Partly Cloudy,-7.916666667,-7.916666667,0.84,3.1878,42,11.753,1032.16
2006-01-28 08:00:00.000 +0100,Foggy,-7.983333333,-7.983333333,0.84,0.3381,30,3.0107,1032.74
2006-01-28 16:00:00.000 +0100,Mostly Cloudy,0.111111111,-2.911111111,0.57,9.0643,73,9.2897,1031.09
2006-01-29 00:00:00.000 +0100,Overcast,-0.627777778,-0.627777778,0.75,3.3166,67,9.7083,1031.53
2006-01-29 08:00:00.000 +0100,Partly Cloudy,-1.377777778,-4.622222222,0.81,8.9033,59,7.8246,1031.34
2006-01-29 16:00:00.000 +0100,Partly Cloudy,3.105555556,0.244444444,0.58,10.7387,20,9.9015,1030.2
2006-01-03 00:00:00.000 +0100,Overcast,1.694444444,-3.116666667,0.92,20.2216,220,4.4919,1015.66
2006-01-03 08:00:00.000 +0100,Mostly Cloudy,2.2,0.911111111,0.92,5.0393,234,10.8997,1019.47
2006-01-03 16:00:00.000 +0100,Mostly Cloudy,2.844444444,0.377777778,0.89,8.8872,270,10.8031,1022.48
2006-01-30 00:00:00.000 +0100,Overcast,-0.733333333,-4.411111111,0.75,10.9158,20,5.0393,1032.17
2006-01-30 08:00:00.000 +0100,Mostly Cloudy,-1.2,-4.827777778,0.76,10.3684,38,7.9051,1031.34
2006-01-30 16:00:00.000 +0100,Overcast,1.144444444,-1.077777778,0.77,7.0679,336,7.5992,1028.65
2006-01-31 00:00:00.000 +0100,Overcast,-0.066666667,-0.066666667,0.89,3.6708,281,5.9248,1025.6
2006-01-31 08:00:00.000 +0100,Overcast,-0.211111111,-3.85,0.92,11.2056,300,3.4615,1022.68
2006-01-31 16:00:00.000 +0100,Overcast,-2.1,-5.55,0.86,9.1287,323,4.4114,1023.5
2006-01-04 00:00:00.000 +0100,Overcast,2.2,2.2,0.89,3.6386,316,9.5795,1024.44
2006-01-04 08:00:00.000 +0100,Overcast,2.177777778,2.177777778,0.92,3.381,34,3.8801,1025.22
2006-01-04 16:00:00.000 +0100,Overcast,2.811111111,-1.005555556,0.89,15.4238,31,7.9856,1024.32
2006-01-05 00:00:00.000 +0100,Overcast,1.666666667,-2.738888889,0.92,17.388,30,9.9015,1023.1
2006-01-05 08:00:00.000 +0100,Foggy,2.177777778,-0.961111111,0.92,11.1412,23,2.6887,1021.36
2006-01-05 16:00:00.000 +0100,Overcast,3.883333333,1.955555556,0.93,7.5992,345,4.8461,1020.33
2006-01-06 00:00:00.000 +0100,Foggy,1.805555556,1.805555556,0.99,4.8139,18,2.2057,1020.35
2006-01-06 08:00:00.000 +0100,Foggy,2.733333333,0.372222222,0.96,8.4203,219,2.5921,1021.83
2006-01-06 16:00:00.000 +0100,Overcast,2.305555556,0.011111111,0.93,7.9212,333,6.0858,1024.36
2006-01-07 00:00:00.000 +0100,Overcast,2.733333333,1.016666667,0.96,6.3434,343,5.8926,1026.17
2006-01-07 08:00:00.000 +0100,Foggy,2.127777778,0.077777778,0.92,7.0357,147,0.3864,1028.56
2006-01-07 16:00:00.000 +0100,Partly Cloudy,1.238888889,-1.561111111,0.86,9.016,108,7.728,1031.03
2006-01-08 00:00:00.000 +0100,Overcast,-0.044444444,-0.044444444,0.96,3.703,41,8.05,1033.65
2006-01-08 08:00:00.000 +0100,Clear,-3.755555556,-3.755555556,0.99,3.7674,60,4.669,1035.34
2006-01-08 16:00:00.000 +0100,Partly Cloudy,1.194444444,-1.227777778,0.71,7.6958,67,9.982,1035.49
2006-01-09 00:00:00.000 +0100,Clear,-4.933333333,-7.811111111,0.96,6.2951,350,9.8049,1036.26
2006-01-09 08:00:00.000 +0100,Partly Cloudy,-5.138888889,-8.766666667,0.92,8.05,350,6.1985,1035.76
2006-01-09 16:00:00.000 +0100,Partly Cloudy,1.25,-0.883333333,0.62,6.8586,36,9.982,1033.62
2006-07-01 00:00:00.000 +0200,Mostly Cloudy,17.77777778,17.77777778,0.9,10.8353,298,14.9569,1019.51
2006-07-01 08:00:00.000 +0200,Overcast,18.02222222,18.02222222,0.89,7.889,254,9.9015,1018.38
2006-07-01 16:00:00.000 +0200,Mostly Cloudy,22.2,22.2,0.74,7.245,253,11.27,1017.5
2006-07-10 00:00:00.000 +0200,Partly Cloudy,16.71666667,16.71666667,0.93,6.1502,10,15.8263,1019.62
2006-07-10 08:00:00.000 +0200,Clear,22.54444444,22.54444444,0.72,1.4329,257,9.982,1021.27
2006-07-10 16:00:00.000 +0200,Partly Cloudy,32.03333333,31.4,0.34,13.7494,20,9.982,1020.68
2006-07-11 00:00:00.000 +0200,Partly Cloudy,19.42222222,19.42222222,0.9,3.1717,358,15.8263,1022.62
2006-07-11 08:00:00.000 +0200,Clear,22.80555556,22.80555556,0.74,8.1144,133,9.982,1022.45
2006-07-11 16:00:00.000 +0200,Partly Cloudy,31.08333333,30.10555556,0.33,10.5294,107,9.982,1020.57
2006-07-12 00:00:00.000 +0200,Partly Cloudy,19.44444444,19.44444444,0.87,3.22,330,15.8263,1020.92
2006-07-12 08:00:00.000 +0200,Partly Cloudy,24.56666667,24.56666667,0.64,1.0787,68,9.982,1020.45
2006-07-12 16:00:00.000 +0200,Partly Cloudy,29.97222222,29.35,0.37,14.8925,11,11.27,1017.94
2006-07-13 00:00:00.000 +0200,Partly Cloudy,20.41666667,20.41666667,0.74,13.5562,30,15.8263,1018.86
2006-07-13 08:00:00.000 +0200,Partly Cloudy,21.92222222,21.92222222,0.75,10.7065,26,9.982,1018.1
2006-07-13 16:00:00.000 +0200,Clear,30.97222222,30.31111111,0.36,14.007,19,11.2056,1016.23
2006-07-14 00:00:00.000 +0200,Partly Cloudy,18.91666667,18.91666667,0.93,2.8658,8,15.8263,1017.34
2006-07-14 08:00:00.000 +0200,Partly Cloudy,22.52777778,22.52777778,0.79,4.2826,2,9.982,1017.73
2006-07-15 00:00:00.000 +0200,Partly Cloudy,20.04444444,20.04444444,0.81,3.3166,344,15.8263,1017.48
2006-07-15 08:00:00.000 +0200,Mostly Cloudy,22.45,22.45,0.56,20.5436,9,10.0303,1019.99
2006-07-15 16:00:00.000 +0200,Partly Cloudy,27.15,26.62777778,0.33,9.338,28,9.982,1020.74
2006-07-16 00:00:00.000 +0200,Mostly Cloudy,19.28333333,19.28333333,0.53,3.1395,48,15.8263,1021.97
2006-07-16 08:00:00.000 +0200,Partly Cloudy,20.62777778,20.62777778,0.5,12.3004,355,10.3523,1022.7
2006-07-16 16:00:00.000 +0200,Mostly Cloudy,24.42222222,24.42222222,0.3,10.7709,8,16.1,1021.6
2006-07-17 00:00:00.000 +0200,Mostly Cloudy,17.57777778,17.57777778,0.56,2.9624,38,15.8263,1023.54
2006-07-17 08:00:00.000 +0200,Mostly Cloudy,17.78333333,17.78333333,0.61,14.8281,297,10.3523,1023.09
2006-07-18 00:00:00.000 +0200,Clear,14.4,14.4,0.83,6.1502,321,15.8263,1023.23
2006-07-18 08:00:00.000 +0200,Mostly Cloudy,20.69444444,20.69444444,0.58,8.5974,17,10.3523,1023.39
2006-07-18 16:00:00.000 +0200,Partly Cloudy,27.85,26.90555556,0.28,10.7709,350,9.982,1021.87
2006-07-19 00:00:00.000 +0200,Clear,16.33333333,16.33333333,0.8,3.0751,280,15.8263,1022.1
2006-07-19 08:00:00.000 +0200,Clear,22.69444444,22.69444444,0.58,8.372,283,9.982,1022.57
